,,,,,,,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Shooting,Shooting,Shooting,Shooting,Advanced,Advanced
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
417,2006,NBA,2,41,ORL,James Augustine\augusja01,22.127,F,us,University of Illinois at Urbana-Champaign,2007,2008,27,5.8,1.6,1.2,0.1,0.2,0.1,.514,.514,,.500,0.3,.101
418,2007,NBA,2,46,GSW,Stephane Lasme\lasmest01,24.199,F,ga,University of Massachusetts Amherst,2008,2008,16,18.9,5.2,3.3,0.2,0.8,1.4,.451,.451,,.594,0.3,.041
419,2010,NBA,2,58,LAL,Derrick Caracter\caracde01,22.056,F,us,University of Texas at El Paso,2011,2011,41,5.2,2.0,1.0,0.2,0.1,0.2,.485,.485,,.739,0.3,.057
420,2011,NBA,2,39,CHA,Jeremy Tyler\tylerje01,20.007,C,us,,2012,2014,104,9.9,3.6,2.6,0.2,0.2,0.4,.450,.451,.000,.557,0.3,.014
421,2012,NBA,2,48,NYK,Kostas Papanikolaou\papanko01,21.338,F,gr,,2015,2016,69,15.8,3.6,2.3,1.5,0.6,0.3,.354,.416,.297,.688,0.3,.015
422,2015,NBA,2,38,DET,Darrun Hilliard\hillida01,22.078,G,us,Villanova University,2016,2018,91,9.4,3.2,0.9,0.8,0.2,0.0,.377,.420,.304,.747,0.3,.016
423,2016,NBA,2,52,UTA,Joel Bolomboy\bolomjo01,22.152,F,ua,Weber State University,2017,2018,18,5.1,1.7,1.5,0.1,0.2,0.1,.545,.647,.200,.500,0.3,.132
424,2017,NBA,2,54,PHO,Alec Peters\peteral01,22.076,F,us,Valparaiso University,2018,2018,20,11.3,4.1,1.9,0.6,0.1,0.1,.378,.625,.310,.800,0.3,.055
425,1988,NBA,2,44,ATL,Anthony Taylor\tayloan01,22.216,G,us,University of Oregon,1989,1989,21,17.5,6.9,1.6,2.0,1.0,0.2,.397,.403,.000,.750,0.2,.029
426,1989,NBA,2,32,NJN,Stanley Brundy\brundst01,21.232,F,us,DePaul University,1990,1990,16,8.0,2.3,1.6,0.2,0.4,0.3,.500,.500,,.389,0.2,.057
427,1992,NBA,2,33,CHI,Corey Williams\willico01,22.067,G,us,Oklahoma State University,1993,1994,39,7.4,2.4,0.9,0.7,0.2,0.1,.367,.372,.250,.826,0.2,.037
428,1994,NBA,2,45,GSW,Dwayne Morton\mortodw01,22.331,F,us,University of Louisville,1995,1995,41,9.6,4.1,1.4,0.4,0.3,0.4,.388,.394,.360,.682,0.2,.025
429,1995,NBA,2,49,MIN,Jerome Allen\allenje01,22.156,G,us,University of Pennsylvania,1996,1997,117,11.2,2.9,1.1,1.7,0.4,0.1,.350,.370,.317,.630,0.2,.006
430,1996,NBA,2,38,BOS,Steve Hamer\hamerst01,22.231,C,us,University of Tennessee,1997,1997,35,7.7,2.2,1.7,0.2,0.1,0.1,.526,.545,.000,.552,0.2,.031
431,1997,NBA,2,33,PHI,Marko Milic\milicma01,20.054,G-F,si,,1998,1999,44,4.9,2.5,0.7,0.3,0.3,0.0,.560,.571,.429,.647,0.2,.047
432,1997,NBA,2,35,PHI,Kebu Stewart\stewake01,23.194,F,us,California State University Bakersfield,1998,1998,15,7.3,2.7,2.1,0.1,0.3,0.1,.462,.462,,.640,0.2,.098
433,1998,NBA,2,48,CLE,Ryan Stack\stackry01,22.341,F,us,University of South Carolina,1999,2000,43,9.2,2.3,1.8,0.2,0.1,0.5,.352,.356,.000,.787,0.2,.028
434,1999,NBA,2,56,GSW,Tim Young\youngti01,23.150,C,us,Stanford University,2000,2000,25,5.5,2.2,1.4,0.2,0.1,0.0,.333,.333,,.778,0.2,.058
435,2000,NBA,2,55,GSW,Chris Porter\portech01,22.056,F,us,Auburn University,2001,2001,51,22.5,8.6,3.7,1.2,0.9,0.1,.389,.393,.000,.667,0.2,.008
436,2001,NBA,2,50,POR,Ruben Boumtje-Boumtje\boumtru01,23.044,C,cm,Georgetown University,2002,2004,44,6.3,1.0,1.3,0.1,0.1,0.4,.368,.368,,.556,0.2,.027
437,2003,NBA,2,37,ATL,Travis Hansen\hansetr01,25.078,G,us,Brigham Young University,2004,2004,41,12.4,3.0,1.7,0.5,0.2,0.2,.354,.370,.300,.815,0.2,.019
438,2005,NBA,2,54,NYK,Dijon Thompson\thompdi01,22.131,G-F,us,University of California Los Angeles,2006,2007,16,5.8,2.8,1.2,0.2,0.2,0.1,.425,.481,.308,.875,0.2,.102
439,2006,NBA,2,43,NOK,Marcus Vinicius\vincima01,22.033,F,br,,2007,2008,26,6.6,1.9,0.7,0.3,0.1,0.1,.457,.500,.421,.556,0.2,.056
440,2008,NBA,2,41,IND,Nathan Jawai\jawaina01,21.265,C-F,au,,2009,2010,45,9.6,2.8,2.4,0.5,0.2,0.2,.435,.439,.000,.684,0.2,.020
441,2008,NBA,2,56,SEA,Sasha Kaun\kaunsa01,23.055,C,ru,University of Kansas,2016,2016,25,3.8,0.9,1.0,0.1,0.2,0.2,.529,.529,,.455,0.2,.096
442,2009,NBA,2,32,WAS,Jermaine Taylor\tayloje02,22.205,G,us,University of Central Florida,2010,2011,65,12.1,5.4,1.7,0.7,0.4,0.1,.441,.484,.284,.730,0.2,.014
443,2009,NBA,2,58,BOS,Lester Hudson\hudsole01,24.328,G,us,University of Tennessee at Martin,2010,2015,57,10.4,4.7,1.4,1.2,0.6,0.1,.375,.441,.277,.806,0.2,.016
444,2010,NBA,2,54,LAC,Willie Warren\warrewi01,20.250,G,us,University of Oklahoma,2011,2011,19,7.1,1.9,0.6,1.4,0.3,0.0,.371,.400,.333,.750,0.2,.065
445,2012,NBA,2,44,DET,Kim English\engliki01,23.283,G,us,University of Missouri,2013,2013,41,9.9,2.9,0.9,0.6,0.4,0.1,.375,.452,.280,.724,0.2,.021
446,2012,NBA,2,52,GSW,Ognjen Kuzmic\kuzmiog01,22.049,C,ba,,2014,2015,37,4.4,0.9,1.0,0.2,0.1,0.1,.520,.520,,.600,0.2,.061
447,2013,NBA,2,37,DET,Tony Mitchell\mitchto02,21.086,F,us,University of North Texas,2014,2014,21,3.8,1.0,1.2,0.1,0.3,0.1,.417,.364,1.000,.579,0.2,.151
448,2014,NBA,2,36,MIL,Johnny O'Bryant III\obryajo01,21.030,F-C,us,Louisiana State University,2015,2018,147,11.5,3.5,2.4,0.5,0.2,0.1,.402,.406,.360,.663,0.2,.006
449,2014,NBA,2,43,ATL,Walter Tavares\tavarwa01,22.101,C,cv,,2016,2017,13,7.8,2.5,2.5,0.3,0.1,0.9,.625,.625,,.273,0.2,.118
450,2017,NBA,2,51,DEN,Monte Morris\morrimo01,22.001,G,us,Iowa State University,2018,2018,3,8.3,3.3,0.7,2.3,1.0,0.0,.667,.800,.000,1.000,0.2,.312
451,2017,NBA,2,56,BOS,Jabari Bird\birdja01,22.360,G,us,University of California,2018,2018,13,8.8,3.0,1.5,0.6,0.2,0.1,.577,.632,.429,.462,0.2,.098
452,1989,NBA,2,34,MIN,Gary Leonard\leonaga01,22.137,C,us,University of Missouri,1990,1992,31,4.8,1.4,1.1,0.1,0.1,0.3,.459,.472,.000,.500,0.1,.029
453,1990,NBA,2,28,GSW,Les Jepsen\jepsele01,23.009,C,us,University of Iowa,1991,1992,52,3.7,1.0,1.3,0.0,0.0,0.2,.333,.345,.000,.650,0.1,.031
454,1991,NBA,2,32,PHO,Chad Gallagher\gallach01,22.032,C,us,Creighton University,1994,1994,2,1.5,3.0,0.0,0.0,0.0,0.0,1.000,1.000,,,0.1,1.442
455,1992,NBA,2,46,DEN,Robert Werdann\werdaro01,21.291,C,us,St. John's University,1993,1997,47,5.8,2.1,1.7,0.2,0.3,0.2,.378,.381,.000,.574,0.1,.026
456,1993,NBA,2,31,SAC,Evers Burns\burnsev01,21.316,F,us,University of Maryland,1994,1994,23,6.2,2.4,1.3,0.4,0.3,0.1,.400,.400,,.522,0.1,.020
457,1994,NBA,2,34,ATL,Gaylon Nickerson\nickega01,25.150,G,us,Northwestern Oklahoma State University,1997,1997,4,10.5,3.8,1.3,0.3,0.3,0.3,.333,.400,.000,1.000,0.1,.076
458,1995,NBA,2,50,GSW,Martin Lewis\lewisma01,20.066,F,us,Seward County Community College,1996,1997,25,9.6,3.6,1.4,0.3,0.4,0.2,.473,.500,.300,.593,0.1,.026
459,1996,NBA,2,43,PHO,Ben Davis\davisbe01,23.188,F,us,University of Arizona,1997,2000,40,3.9,1.4,1.3,0.1,0.2,0.1,.356,.356,,.462,0.1,.040
460,1997,NBA,2,34,DAL,Bubba Wells\wellsbu01,22.340,F,us,Austin Peay State University,1998,1998,39,10.1,3.3,1.7,0.9,0.4,0.1,.414,.427,.167,.721,0.1,.013
461,1997,NBA,2,46,ORL,Eric Washington\washier01,23.100,G,us,University of Alabama,1998,1999,104,22.1,6.9,2.1,1.0,0.8,0.4,.402,.431,.346,.757,0.1,.002
462,1998,NBA,2,40,DET,Korleone Young\youngko01,19.180,F,us,,1999,1999,3,5.0,4.3,1.3,0.3,0.0,0.0,.500,.667,.250,1.000,0.1,.280
463,1998,NBA,2,47,TOR,Tyson Wheeler\wheelty01,22.265,G,us,University of Rhode Island,1999,1999,1,3.0,4.0,0.0,2.0,0.0,0.0,1.000,,1.000,.500,0.1,1.367
464,2000,NBA,2,50,UTA,Kaniel Dickens\dickeka01,21.348,F,us,University of Idaho,2004,2008,19,4.5,1.2,0.6,0.1,0.1,0.1,.400,.455,.333,.750,0.1,.055
465,2000,NBA,2,51,MIN,Igor Rakocevic\rakocig01,22.097,G,rs,,2003,2003,42,5.8,1.9,0.4,0.8,0.1,0.0,.379,.370,.417,.806,0.1,.022
466,2001,NBA,2,48,MEM,Antonis Fotsis\fotsian01,20.092,F,gr,,2002,2002,28,11.4,3.9,2.2,0.4,0.3,0.4,.404,.432,.304,.850,0.1,.017
467,2001,NBA,2,57,PHI,Alvin Jones\jonesal01,22.297,C,lu,Georgia Institute of Technology,2002,2002,23,5.5,1.1,1.6,0.1,0.1,0.4,.400,.400,,.500,0.1,.034
468,2002,NBA,2,58,SAC,Corsley Edwards\edwarco01,23.119,F,us,Central Connecticut State University,2005,2005,10,11.0,2.7,2.5,0.3,0.3,0.4,.323,.323,,.583,0.1,.026
469,2003,NBA,2,48,NOH,James Lang\langja01,19.257,C,us,,2007,2007,11,5.0,1.0,1.0,0.2,0.0,0.3,.444,.444,,.600,0.1,.047
470,2004,NBA,2,35,SEA,Andre Emmett\emmetan01,21.307,F,us,Texas Tech University,2005,2012,14,5.2,1.4,0.6,0.1,0.1,0.1,.462,.500,.000,.615,0.1,.040
471,2004,NBA,2,36,ORL,Antonio Burks\burksan01,24.126,G,us,University of Memphis,2005,2006,81,9.7,2.3,0.6,1.3,0.4,0.0,.387,.401,.235,.571,0.1,.004
472,2005,NBA,2,58,TOR,Uros Slokar\slokaur01,22.051,F,si,,2007,2007,20,3.6,1.9,0.7,0.1,0.1,0.1,.538,.542,.500,.692,0.1,.042
473,2006,NBA,2,46,UTA,Dee Brown\brownde03,21.320,G,us,University of Illinois at Urbana-Champaign,2007,2009,68,10.5,2.1,1.0,1.8,0.5,0.1,.340,.389,.250,.643,0.1,.008
474,2007,NBA,2,42,POR,Derrick Byars\byarsde01,23.069,F,us,Vanderbilt University,2012,2012,2,18.5,5.0,5.5,0.5,1.0,0.0,.273,.600,.000,1.000,0.1,.147
475,2010,NBA,2,57,IND,Ryan Reid\reidry01,23.243,F,us,Florida State University,2012,2012,5,3.4,1.6,0.4,0.0,0.0,0.0,.800,.800,,,0.1,.142
476,2011,NBA,2,47,LAC,Travis Leslie\leslitr01,21.091,G,us,University of Georgia,2012,2012,10,4.5,1.4,0.9,0.5,0.2,0.2,.357,.357,,.444,0.1,.060
477,2012,NBA,2,42,MIL,Doron Lamb\lambdo01,20.240,G,us,University of Kentucky,2013,2014,100,12.7,3.5,1.0,0.8,0.2,0.0,.381,.372,.394,.700,0.1,.005
478,2013,NBA,2,46,UTA,Erick Green\greener01,22.055,G,us,Virginia Polytechnic Institute and State University,2015,2016,52,8.7,3.1,0.7,0.8,0.3,0.0,.377,.415,.288,.857,0.1,.011
479,2014,NBA,2,48,MIL,Lamar Patterson\pattela01,22.324,G-F,us,University of Pittsburgh,2016,2017,40,10.9,2.3,1.4,1.1,0.3,0.1,.326,.450,.236,.720,0.1,.006
480,2014,NBA,2,55,MIA,Semaj Christon\chrisse01,21.242,G,us,Xavier University,2017,2017,64,15.2,2.9,1.4,2.0,0.4,0.1,.345,.406,.190,.548,0.1,.006
481,2016,NBA,2,37,HOU,Chinanu Onuaku\onuakch01,19.239,F-C,us,University of Louisville,2017,2018,6,12.3,3.0,2.3,0.7,0.5,0.2,.583,.583,,1.000,0.1,.043
482,2016,NBA,2,45,BOS,Demetrius Jackson\jacksde01,21.295,G,us,University of Notre Dame,2017,2018,20,4.9,1.3,0.8,0.6,0.3,0.1,.455,.571,.250,.500,0.1,.029
483,2016,NBA,2,56,DEN,Daniel Hamilton\hamilda02,20.325,G-F,us,University of Connecticut,2018,2018,6,4.7,2.0,0.8,1.3,0.2,0.0,.455,.500,.400,,0.1,.169
484,2017,NBA,2,42,UTA,Thomas Bryant\bryanth01,19.331,C,us,Indiana University,2018,2018,15,4.8,1.5,1.1,0.4,0.1,0.1,.381,.636,.100,.556,0.1,.050
485,2017,NBA,2,47,IND,Ike Anigbogu\anigbik01,18.248,F-C,us,University of California Los Angeles,2018,2018,11,2.7,1.2,0.8,0.0,0.1,0.3,.444,.444,,.833,0.1,.165
486,1985,NBA,2,36,NJN,Yvon Joseph\josepyv01,27.237,C,ht,Georgia Institute of Technology,1986,1986,1,5.0,2.0,0.0,0.0,0.0,0.0,,,,1.000,0.0,.309
487,1985,NBA,2,43,DEN,Barry Stevens\steveba01,22.158,G-F,us,Iowa State University,1993,1993,2,3.0,1.0,1.0,0.0,0.0,0.0,.500,.500,,,0.0,.157
488,1986,NBA,2,32,ATL,Cedric Henderson\hendece01,20.262,F,us,University of Georgia,1987,1987,8,2.0,1.4,1.0,0.0,0.0,0.0,.500,.500,,1.000,0.0,-0.015
489,1986,NBA,2,45,MIL,Keith Smith\smithke03,22.105,G,us,Loyola Marymount University,1987,1987,42,11.0,3.3,0.8,1.0,0.6,0.1,.380,.383,.333,.750,0.0,-0.003
490,1987,NBA,2,31,DEN,Andre Moore\moorean01,22.360,F,us,Loyola University of Chicago,1988,1988,10,5.0,2.4,1.4,0.6,0.2,0.1,.333,.333,,.750,0.0,-0.013
491,1988,NBA,2,40,MIA,Orlando Graham\grahaor01,23.060,F,us,Auburn University at Montgomery,1989,1989,7,3.1,1.1,1.6,0.0,0.0,0.0,.300,.300,,.500,0.0,-0.047
492,1988,NBA,2,41,GSW,Keith Smart\smartke01,23.286,G,us,Indiana University,1989,1989,2,6.0,1.0,0.5,1.0,0.0,0.0,.000,.000,.000,1.000,0.0,-0.175
493,1989,NBA,2,29,CHH,Dyron Nix\nixdy01,22.142,F,us,University of Tennessee,1990,1990,20,5.5,2.0,1.3,0.3,0.2,0.1,.359,.359,,.688,0.0,-0.015
494,1989,NBA,2,30,MIL,Frank Kornet\kornefr01,22.157,F,us,Vanderbilt University,1990,1991,89,6.7,1.9,1.1,0.3,0.2,0.0,.369,.399,.263,.596,0.0,-0.004
495,1989,NBA,2,33,LAC,Jay Edwards\edwarja02,20.180,G,us,Indiana University,1990,1990,4,6.5,1.8,0.5,1.0,0.3,0.0,.429,.600,.000,.333,0.0,.022
496,1989,NBA,2,46,PHO,Ricky Blanton\blantri01,23.073,F,us,Louisiana State University,1993,1993,2,6.5,3.0,1.5,0.5,1.0,0.0,.429,.429,,,0.0,.088
497,1991,NBA,2,34,MIN,Myron Brown\brownmy01,21.240,G,us,Slippery Rock University of Pennsylvania,1992,1992,4,5.8,2.3,0.8,1.5,0.3,0.0,.667,1.000,.333,,0.0,.032
498,1992,NBA,2,37,MIA,Isaiah Morris\morriis01,23.089,F,us,University of Arkansas,1993,1993,25,4.1,2.2,0.5,0.2,0.1,0.0,.456,.456,,.750,0.0,-0.022
499,1992,NBA,2,48,PHO,Brian Davis\davisbr02,22.009,F-G,us,Duke University,1994,1994,68,5.5,1.9,0.8,0.3,0.2,0.1,.317,.317,.333,.735,0.0,.000
500,1992,NBA,2,52,CHI,Matt Steigenga\steigma01,22.095,F,us,Michigan State University,1997,1997,2,6.0,1.5,1.5,1.0,0.5,0.5,.250,.500,.000,.500,0.0,-0.126
501,1993,NBA,2,35,MIA,Ed Stokes\stokeed01,21.306,C,us,University of Arizona,1998,1998,4,4.3,0.8,1.0,0.3,0.3,0.5,.333,.333,,.500,0.0,-0.077
502,1993,NBA,2,42,SEA,Adonis Jordan\jordaad01,22.319,G,us,University of Kansas,1994,1999,10,9.7,2.1,0.6,2.2,0.3,0.1,.296,.333,.250,.500,0.0,-0.015
503,1993,NBA,2,46,HOU,Richard Petruska\petruri01,24.162,C-F,sk,University of California Los Angeles,1994,1994,22,4.2,2.4,1.4,0.0,0.1,0.1,.435,.419,.467,.750,0.0,-0.014
504,1993,NBA,2,48,POR,Kevin Thompson\thompke01,22.149,C-F,us,North Carolina State University,1994,1994,14,4.1,0.9,0.9,0.2,0.0,0.1,.429,.462,.000,.500,0.0,-0.016
505,1994,NBA,2,40,MIA,Jeff Webster\webstje01,23.136,F,us,University of Oklahoma,1996,1996,11,5.3,1.6,0.6,0.3,0.4,0.0,.348,.353,.333,,0.0,-0.030
506,1994,NBA,2,50,PHO,Charles Claxton\claxtch01,23.204,C,vi,University of Georgia,1996,1996,3,2.3,0.7,0.7,0.0,0.0,0.3,.500,.500,,.000,0.0,-0.179
507,1995,NBA,2,30,DET,Lou Roe\roelo01,22.354,F,us,University of Massachusetts Amherst,1996,1997,66,7.3,2.0,1.4,0.3,0.2,0.1,.333,.347,.250,.647,0.0,-0.001
508,1995,NBA,2,35,TOR,Jimmy King\kingji02,21.328,G,us,University of Michigan,1996,1997,64,13.9,4.5,1.8,1.4,0.4,0.2,.429,.471,.147,.691,0.0,.001
509,1995,NBA,2,36,VAN,Lawrence Moten\motenla01,23.100,G,us,Syracuse University,1996,1998,119,15.2,6.3,1.5,1.5,0.6,0.3,.408,.450,.299,.652,0.0,.001
510,1995,NBA,2,37,LAL,Frankie King\kingfr01,23.027,G,us,Western Carolina University,1996,1997,13,6.1,2.1,1.2,0.5,0.5,0.0,.357,.360,.333,.750,0.0,.025
511,1995,NBA,2,40,GSW,Dwayne Whitfield\whitfdw01,22.316,F,us,Jackson State University,1996,1996,8,15.3,5.0,3.1,0.3,0.4,0.3,.433,.433,,.636,0.0,.010
512,1996,NBA,2,41,SAC,Jason Sasser\sasseja01,22.170,F,us,Texas Tech University,1997,1999,14,7.7,2.1,1.1,0.3,0.4,0.0,.412,.419,.333,.500,0.0,-0.014
513,1996,NBA,2,53,MIL,Jeff Nordgaard\nordgje01,23.129,F,us,University of Wisconsin-Green Bay,1998,1998,13,3.7,1.4,1.1,0.2,0.2,0.0,.278,.278,,.889,0.0,.043
514,1997,NBA,2,32,DEN,James Cotton\cottoja02,21.199,G,us,California State University Long Beach,1998,1999,19,4.8,2.6,0.8,0.0,0.2,0.1,.359,.438,.000,.778,0.0,.008
515,1997,NBA,2,36,PHI,James Collins\collija01,23.238,G,us,Florida State University,1998,1998,23,4.5,2.6,0.6,0.1,0.3,0.1,.382,.343,.450,.571,0.0,.008
516,1999,NBA,2,45,SAC,Ryan Robertson\roberry01,22.276,G,us,University of Kansas,2000,2000,1,25.0,5.0,0.0,0.0,0.0,0.0,.333,.500,.000,1.000,0.0,-0.022
517,1999,NBA,2,49,CHI,Lari Ketner\ketnela01,22.154,F-C,us,University of Massachusetts Amherst,2000,2001,25,5.6,1.4,1.4,0.1,0.2,0.1,.406,.406,,.667,0.0,-0.015
518,2000,NBA,2,53,DEN,Dan McClintock\mcclida01,23.076,C,us,Northern Arizona University,2001,2001,6,9.7,3.0,2.8,0.2,0.0,0.3,.500,.500,,.000,0.0,.007
519,2001,NBA,2,33,MEM,Will Solomon\solomwi01,22.348,G,us,Clemson University,2002,2009,115,13.8,5.1,1.1,2.0,0.5,0.1,.378,.439,.298,.692,0.0,.000
520,2001,NBA,2,41,IND,Jamison Brewer\breweja01,20.225,G,us,Auburn University,2002,2005,54,8.7,1.6,0.9,1.0,0.4,0.0,.372,.435,.250,.393,0.0,-0.001
521,2001,NBA,2,49,MIA,Ken Johnson\johnske03,23.152,F-C,us,Ohio State University,2003,2003,16,9.8,2.0,2.0,0.0,0.1,0.8,.405,.405,,.333,0.0,-0.002
522,2002,NBA,2,32,MEM,Robert Archibald\archiro01,22.094,F,gb,University of Illinois at Urbana-Champaign,2003,2004,44,7.5,1.2,1.6,0.4,0.3,0.1,.283,.283,,.429,0.0,-0.004
523,2002,NBA,2,38,HOU,Tito Maddox\maddoti01,21.024,G,us,California State University Fresno,2003,2003,9,3.9,1.2,0.8,0.6,0.3,0.1,.250,.333,.000,.625,0.0,-0.011
524,2002,NBA,2,48,MIL,Chris Owens\owensch01,23.123,F,us,University of Texas at Austin,2003,2003,1,6.0,4.0,1.0,0.0,0.0,0.0,.667,.667,,,0.0,-0.032
525,2002,NBA,2,57,SAS,Randy Holcomb\holcora01,22.328,F,us,San Diego State University,2006,2006,4,2.8,0.5,0.3,0.0,0.0,0.0,1.000,1.000,,,0.0,.150
526,2003,NBA,2,33,MIA,Jerome Beasley\beaslje01,23.045,F,us,University of North Dakota,2004,2004,2,2.5,1.0,0.5,0.0,0.0,0.0,.333,.333,,,0.0,-0.117
527,2003,NBA,2,39,NYK,Slavko Vranes\vranesl01,20.152,C,rs,,2004,2004,1,3.0,0.0,0.0,0.0,0.0,0.0,.000,.000,,,0.0,-0.371
528,2003,NBA,2,40,GSW,Derrick Zimmerman\zimmede01,21.211,G,us,Mississippi State University,2006,2006,2,16.0,2.0,2.0,3.5,0.0,0.0,.667,.667,,,0.0,.004
529,2004,NBA,2,31,CHI,Jackson Vroman\vromaja01,23.024,F-C,us,Iowa State University,2005,2006,87,12.8,3.3,3.0,0.6,0.4,0.3,.408,.412,.000,.580,0.0,.001
530,2004,NBA,2,32,WAS,Peter John Ramos\ramospe01,19.047,C,pr,,2005,2005,6,3.3,1.8,0.7,0.0,0.0,0.2,.500,.500,,.500,0.0,-0.108
531,2004,NBA,2,55,HOU,Luis Flores\florelu01,23.080,G,do,Manhattan College,2005,2005,16,4.8,2.2,0.2,0.7,0.1,0.0,.483,.474,.500,1.000,0.0,-0.020
532,2005,NBA,2,44,ORL,Martynas Andriuskevicius\andrima01,19.113,C,lt,,2006,2006,6,1.5,0.0,0.7,0.0,0.3,0.0,.000,.000,,,0.0,.155
533,2005,NBA,2,51,UTA,Robert Whaley\whalero01,23.079,C,us,Walsh University,2006,2006,23,9.2,2.1,1.9,0.7,0.3,0.3,.404,.404,,.500,0.0,.004
534,2006,NBA,2,38,GSW,Kosta Perovic\perovko01,21.134,C,hr,,2008,2008,7,5.4,1.4,1.9,0.1,0.0,0.3,.300,.300,,.667,0.0,.060
535,2006,NBA,2,52,LAC,Guillermo Diaz\diazgu01,21.121,G,pr,University of Miami,2008,2008,6,3.0,0.8,0.3,0.2,0.0,0.0,.250,.333,.000,.600,0.0,.033
536,2007,NBA,2,36,GSW,Jermareo Davidson\davidje01,22.230,F,us,University of Alabama,2008,2009,52,8.3,3.1,1.8,0.3,0.2,0.3,.425,.425,,.578,0.0,.000
537,2007,NBA,2,51,CHI,JamesOn Curry\curryja01,21.177,G,us,Oklahoma State University,2010,2010,1,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,
538,2008,NBA,2,39,CHI,Sonny Weems\weemsso01,21.359,G-F,us,University of Arkansas,2009,2016,183,18.2,6.5,2.2,1.4,0.5,0.2,.465,.487,.283,.702,0.0,.001
539,2008,NBA,2,42,SAC,Sean Singletary\singlse01,22.299,G,us,University of Virginia,2009,2009,37,8.2,2.4,0.9,0.8,0.3,0.0,.365,.350,.400,.857,0.0,.006
540,2008,NBA,2,58,LAL,Joe Crawford\crawfjo01,22.015,F,us,University of Kentucky,2009,2009,2,11.5,4.5,2.0,0.5,0.5,0.0,.300,.333,.250,1.000,0.0,.037
541,2009,NBA,2,48,PHO,Taylor Griffin\griffta01,23.074,F,us,University of Oklahoma,2010,2010,8,4.0,1.3,0.3,0.1,0.0,0.3,.400,.500,.000,.500,0.0,-0.039
542,2010,NBA,2,46,PHO,Gani Lawal\lawalga01,21.234,F,us,Georgia Institute of Technology,2011,2011,1,2.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,-0.009
543,2010,NBA,2,50,DAL,Solomon Alabi\alabiso01,22.100,C,ng,Florida State University,2011,2012,26,7.0,1.5,2.3,0.2,0.2,0.4,.314,.314,,.700,0.0,.010
544,2010,NBA,2,53,ATL,Pape Sy\sypa01,22.085,F,fr,,2011,2011,3,7.0,2.3,1.0,0.7,0.3,0.0,.333,.400,.000,1.000,0.0,-0.047
545,2010,NBA,2,56,MIN,Hamady N'Diaye\ndiayha01,23.169,C,sn,Rutgers University,2011,2014,33,4.8,0.6,0.8,0.1,0.1,0.3,.467,.467,,.462,0.0,.013
546,2011,NBA,2,37,LAC,Trey Thompkins\thomptr02,21.039,F,us,University of Georgia,2012,2012,24,5.0,2.4,1.0,0.1,0.1,0.1,.393,.417,.308,.714,0.0,.004
547,2011,NBA,2,46,LAL,Andrew Goudelock\goudean01,22.203,G,us,College of Charleston,2012,2016,49,9.7,4.0,0.7,0.5,0.2,0.0,.393,.429,.345,.875,0.0,.003
548,2011,NBA,2,48,ATL,Keith Benson\bensoke02,22.319,C,us,Oakland University,2012,2012,3,3.0,0.0,1.0,0.0,0.0,0.0,.000,.000,,,0.0,-0.005
549,2013,NBA,2,33,CLE,Carrick Felix\felixca01,22.320,G,us,Arizona State University,2014,2014,7,5.4,2.7,0.9,0.6,0.0,0.0,.500,.556,.400,.750,0.0,.057
550,2013,NBA,2,41,MEM,Jamaal Franklin\frankja01,21.347,G,us,San Diego State University,2014,2015,24,7.3,1.8,1.0,0.4,0.2,0.1,.415,.393,.462,1.000,0.0,-0.006
551,2013,NBA,2,42,PHI,Pierre Jackson\jackspi01,21.308,G,us,Baylor University,2017,2017,8,10.5,4.4,1.1,2.4,0.3,0.0,.333,.357,.273,.857,0.0,.021
552,2014,NBA,2,51,NYK,Thanasis Antetokounmpo\antetth01,21.349,F,gr,,2016,2016,2,3.0,3.0,0.5,0.0,0.0,0.0,.750,1.000,.000,,0.0,.291
553,2015,NBA,2,56,NOP,Branden Dawson\dawsobr01,22.149,F,us,Michigan State University,2016,2016,6,4.8,0.8,0.7,0.0,0.0,0.2,.400,.400,,1.000,0.0,.069
554,2016,NBA,2,41,ORL,Stephen Zimmerman\zimmest01,19.292,C,us,University of Nevada Las Vegas,2017,2017,19,5.7,1.2,1.8,0.2,0.1,0.3,.323,.323,,.600,0.0,-0.005
555,2016,NBA,2,46,DAL,A.J. Hammons\hammoaj01,23.306,C,us,Purdue University,2017,2017,22,7.4,2.2,1.6,0.2,0.0,0.6,.405,.375,.500,.450,0.0,-0.001
556,2016,NBA,2,55,BRK,Marcus Paige\paigema01,22.291,G,us,University of North Carolina,2018,2018,5,5.6,2.4,0.8,0.6,0.0,0.0,.286,.333,.250,1.000,0.0,-0.006
557,2017,NBA,2,52,NOP,Edmond Sumner\sumneed01,21.179,G,us,Xavier University,2018,2018,1,2.0,2.0,1.0,0.0,0.0,0.0,1.000,1.000,,,0.0,.425
