,,,,,,,,,,,,,,Per Game,Per Game,Per Game,Per Game,Per Game,Per Game,Shooting,Shooting,Shooting,Shooting,Advanced,Advanced
Rk,Year,Lg,Rd,Pk,Tm,Player,Age,Pos,Born,College,From,To,G,MP,PTS,TRB,AST,STL,BLK,FG%,2P%,3P%,FT%,WS,WS/48
412,2012,NBA,1,7,GSW,Harrison Barnes\barneha02,20.034,F,us,University of North Carolina,2013,2018,463,30.4,13.1,4.9,1.5,0.7,0.2,.451,.481,.367,.789,26.1,.089
413,1987,NBA,1,4,LAC,Reggie Williams\willire01,23.114,F-G,us,Georgetown University,1988,1997,599,26.7,12.5,4.0,2.5,1.3,0.7,.437,.468,.298,.784,26.0,.078
414,2004,NBA,1,19,MIA,Dorell Wright\wrighdo01,18.209,F-G,us,,2005,2015,549,22.4,8.4,3.8,1.5,0.8,0.5,.424,.469,.365,.806,25.9,.101
415,2008,NBA,1,18,WAS,JaVale McGee\mcgeeja01,20.164,C,us,University of Nevada Reno,2009,2018,558,16.7,7.5,4.8,0.3,0.4,1.5,.559,.561,.067,.582,25.9,.133
416,2008,NBA,2,37,MIL,Luc Mbah a Moute\mbahalu01,21.296,F,cm,University of California Los Angeles,2009,2018,682,23.4,6.4,4.1,0.9,0.9,0.4,.455,.478,.336,.661,25.9,.078
417,2008,NBA,1,16,PHI,Marreese Speights\speigma01,20.332,C-F,us,University of Florida,2009,2018,705,15.1,7.9,4.1,0.7,0.3,0.5,.459,.475,.356,.797,25.8,.116
418,2013,NBA,1,3,WAS,Otto Porter\porteot01,20.029,F,us,Georgetown University,2014,2018,343,26.4,10.5,4.9,1.4,1.1,0.4,.487,.534,.404,.789,25.8,.137
419,2004,NBA,1,6,ATL,Josh Childress\childjo01,21.010,G-F,us,Stanford University,2005,2014,391,26.7,9.1,4.7,1.6,0.9,0.5,.522,.548,.329,.779,25.7,.118
420,1991,NBA,1,21,UTA,Eric Murdock\murdoer01,23.017,G,us,Providence College,1992,2000,508,23.4,10.1,2.5,4.9,1.6,0.1,.438,.462,.343,.786,25.6,.103
421,2007,NBA,1,28,SAS,Tiago Splitter\splitti01,22.183,F-C,br,,2011,2017,355,19.2,7.9,5.0,1.2,0.6,0.6,.555,.558,.143,.697,25.3,.178
422,1990,NBA,1,3,DEN,Mahmoud Abdul-Rauf\abdulma02,21.115,G,us,Louisiana State University,1991,2001,586,26.7,14.6,1.9,3.5,0.8,0.1,.442,.460,.354,.905,25.2,.077
423,2003,NBA,2,49,IND,James Jones\jonesja02,22.270,F-G,us,University of Miami,2004,2017,709,15.7,5.2,1.8,0.5,0.3,0.3,.401,.402,.401,.840,25.2,.109
424,2013,NBA,1,22,BRK,Mason Plumlee\plumlma01,23.120,C-F,us,Duke University,2014,2018,389,22.3,8.6,6.3,2.0,0.8,1.0,.566,.570,.000,.565,25.2,.139
425,2004,NBA,2,38,CHI,Chris Duhon\duhonch01,21.303,G,us,Duke University,2005,2013,606,25.6,6.5,2.3,4.4,0.8,0.1,.393,.426,.363,.784,25.0,.077
426,2006,NBA,2,35,TOR,P.J. Tucker\tuckepj01,21.059,F,us,University of Texas at Austin,2007,2018,500,27.8,7.4,5.7,1.5,1.2,0.3,.426,.471,.356,.748,25.0,.086
427,1992,NBA,1,10,ATL,Adam Keefe\keefead01,22.128,F,us,Stanford University,1993,2001,617,16.7,5.0,4.1,0.7,0.5,0.3,.502,.505,.071,.714,24.9,.116
428,2012,NBA,2,39,DET,Khris Middleton\middlkh01,20.326,F-G,us,Texas A&M University,2013,2018,378,31.8,15.1,4.1,3.0,1.4,0.2,.454,.484,.391,.877,24.9,.099
429,1986,NBA,2,33,SAS,Kevin Duckworth\duckwke01,22.082,C,us,Eastern Illinois University,1987,1997,684,25.5,11.8,5.8,0.9,0.5,0.5,.468,.469,.208,.736,24.7,.068
430,1988,NBA,1,8,CHH,Rex Chapman\chapmre01,20.272,G,us,University of Kentucky,1989,2000,666,29.3,14.6,2.5,2.7,0.9,0.2,.430,.459,.350,.800,24.7,.061
431,2000,NBA,2,38,HOU,Eduardo Najera\najered01,23.358,F,mx,University of Oklahoma,2001,2012,619,18.1,4.9,3.7,0.8,0.7,0.4,.481,.509,.311,.671,24.7,.106
432,2005,NBA,1,6,POR,Martell Webster\webstma02,18.211,G-F,us,,2006,2015,580,24.0,8.7,3.1,1.0,0.5,0.3,.418,.454,.382,.791,24.7,.085
433,1989,NBA,1,7,IND,George McCloud\mccloge01,22.037,G-F,us,Florida State University,1990,2002,766,22.8,9.0,3.1,2.3,0.8,0.2,.402,.434,.358,.810,24.6,.068
434,2003,NBA,1,6,LAC,Chris Kaman\kamanch01,21.064,C,us,Central Michigan University,2004,2016,735,26.7,11.2,7.6,1.3,0.4,1.3,.489,.490,.042,.743,24.6,.060
435,1997,NBA,1,21,NJN,Anthony Parker\parkean01,22.012,G,us,Bradley University,1998,2012,494,27.8,9.1,3.2,2.3,0.9,0.2,.444,.469,.404,.794,24.5,.085
436,2004,NBA,1,24,BOS,Delonte West\westde01,20.339,G,us,Saint Joseph's University,2005,2012,432,27.4,9.7,2.9,3.6,1.1,0.4,.448,.479,.372,.826,24.5,.099
437,2012,NBA,2,34,CLE,Jae Crowder\crowdja01,21.363,F,us,Marquette University,2013,2018,463,23.7,9.0,3.8,1.4,1.0,0.3,.429,.511,.341,.791,24.3,.106
438,1989,NBA,1,21,UTA,Blue Edwards\edwarbl01,23.245,G-F,us,East Carolina University,1990,1999,704,26.1,10.8,3.4,2.0,1.0,0.4,.475,.498,.335,.779,24.2,.063
439,1992,NBA,1,18,SAS,Tracy Murray\murratr01,20.340,F,us,University of California Los Angeles,1993,2004,659,18.4,9.0,2.5,0.8,0.5,0.2,.430,.457,.388,.829,24.1,.096
440,2009,NBA,2,41,MIL,Jodie Meeks\meeksjo01,21.314,G,us,University of Kentucky,2010,2018,531,22.6,9.3,2.1,1.1,0.8,0.1,.418,.469,.372,.879,24.0,.096
441,2009,NBA,2,55,POR,Patrick Mills\millspa02,20.323,G,au,Saint Mary's College of California,2010,2018,523,18.3,8.2,1.6,2.3,0.6,0.1,.432,.477,.390,.848,24.0,.120
442,1988,NBA,1,24,BOS,Brian Shaw\shawbr01,22.104,G,us,University of California Santa Barbara,1989,2003,943,23.0,6.9,3.4,4.2,0.8,0.3,.403,.431,.304,.782,23.8,.053
443,2008,NBA,1,12,SAC,Jason Thompson\thompja02,21.346,F-C,us,Rider University,2009,2016,588,25.2,8.9,6.6,1.1,0.5,0.7,.496,.500,.143,.657,23.8,.077
444,2005,NBA,1,28,SAS,Ian Mahinmi\mahinia01,18.240,C,fr,,2008,2018,546,16.6,5.1,4.3,0.5,0.6,0.7,.541,.543,.000,.607,23.7,.126
445,1996,NBA,2,54,UTA,Shandon Anderson\andersh01,22.183,F-G,us,University of Georgia,1997,2006,719,22.2,7.4,3.1,1.4,0.8,0.3,.457,.498,.316,.739,23.6,.071
446,2006,NBA,1,7,BOS,Randy Foye\foyera01,22.283,G,us,Villanova University,2007,2017,752,25.6,10.3,2.2,2.8,0.7,0.3,.401,.429,.366,.852,23.5,.058
447,1994,NBA,2,35,SAC,Michael Smith\smithmi02,22.098,F,us,Providence College,1995,2001,449,23.5,5.6,7.1,1.5,0.8,0.6,.538,.539,.143,.529,23.4,.107
448,2011,NBA,1,24,OKC,Reggie Jackson\jacksre01,21.073,G,it,Boston College,2012,2018,448,24.8,12.4,3.0,4.4,0.7,0.1,.430,.472,.320,.857,23.3,.101
449,1995,NBA,1,11,MIL,Gary Trent\trentga01,20.284,F,us,Ohio University,1996,2004,506,19.5,8.6,4.5,1.0,0.4,0.3,.501,.507,.080,.643,23.2,.113
450,1995,NBA,1,14,BOS,Eric Williams\willier01,22.351,F,us,Providence College,1996,2007,658,23.9,8.6,3.3,1.4,0.8,0.2,.415,.433,.318,.736,23.2,.071
451,1997,NBA,2,39,SAC,Anthony Johnson\johnsan02,22.272,G,us,College of Charleston,1998,2010,793,19.6,5.6,1.7,2.9,0.7,0.1,.414,.431,.356,.745,23.2,.072
452,1993,NBA,1,6,WSB,Calbert Cheaney\cheanca01,21.354,G-F,us,Indiana University,1994,2006,825,26.7,9.5,3.2,1.7,0.8,0.2,.466,.483,.298,.691,23.1,.050
453,1996,NBA,2,30,HOU,Othella Harrington\harriot01,22.152,F-C,us,Georgetown University,1997,2008,709,19.6,7.4,4.4,0.6,0.3,0.4,.505,.507,.000,.738,23.1,.080
454,1996,NBA,2,37,DEN,Jeff McInnis\mcinnje01,21.253,G,us,University of North Carolina,1997,2008,576,27.7,9.4,2.0,4.4,0.6,0.1,.431,.454,.328,.796,23.1,.070
455,2000,NBA,1,17,SEA,Desmond Mason\masonde01,22.266,F,us,Oklahoma State University,2001,2010,643,30.5,12.1,4.5,1.6,0.7,0.4,.449,.456,.260,.740,23.1,.056
456,2000,NBA,1,9,HOU,Joel Przybilla\przybjo01,20.267,C,us,University of Minnesota,2001,2013,592,19.8,3.9,6.2,0.4,0.3,1.4,.552,.553,.000,.557,23.0,.094
457,2009,NBA,2,33,POR,Dante Cunningham\cunnida01,22.070,F,us,Villanova University,2010,2018,651,21.4,6.1,3.8,0.7,0.7,0.5,.469,.494,.332,.645,23.0,.079
458,1991,NBA,1,10,ORL,Bison Dele\delebi01,22.086,F-C,us,University of Arizona,1992,1999,413,24.2,11.0,6.2,1.1,0.8,0.9,.528,.529,.143,.691,22.8,.109
459,1993,NBA,1,5,MIN,Isaiah Rider\rideris01,22.116,G,us,University of Nevada Las Vegas,1994,2002,563,31.7,16.7,3.8,2.7,0.7,0.2,.443,.471,.352,.812,22.8,.061
460,2005,NBA,1,7,TOR,Charlie Villanueva\villach01,20.313,F,us,University of Connecticut,2006,2016,656,20.7,10.4,4.6,0.8,0.5,0.5,.435,.484,.341,.772,22.6,.080
461,2007,NBA,1,10,SAC,Spencer Hawes\hawessp01,19.065,C-F,us,University of Washington,2008,2017,684,22.7,8.7,5.7,1.9,0.4,1.0,.457,.482,.350,.716,22.6,.070
462,1989,NBA,1,5,CHH,J.R. Reid\reidjr01,21.093,F,us,University of North Carolina,1990,2001,672,22.9,8.5,5.0,1.0,0.8,0.4,.472,.475,.135,.716,22.5,.070
463,2003,NBA,1,25,DET,Carlos Delfino\delfica01,20.306,G,ar,,2005,2013,507,22.8,8.1,3.6,1.7,0.9,0.2,.401,.438,.365,.758,22.5,.093
464,2009,NBA,2,39,DET,Jonas Jerebko\jerebjo01,22.121,F,se,,2010,2018,562,18.0,6.2,4.0,0.8,0.5,0.2,.457,.502,.363,.766,22.4,.107
465,1997,NBA,1,10,MIL,Danny Fortson\fortsda01,21.095,F,us,University of Cincinnati,1998,2007,440,20.1,8.2,7.2,0.7,0.4,0.2,.472,.473,.167,.785,22.3,.121
466,2011,NBA,1,14,HOU,Marcus Morris\morrima03,21.299,F,us,University of Kansas,2012,2018,470,26.3,11.2,4.4,1.5,0.7,0.2,.428,.471,.357,.731,22.3,.087
467,2013,NBA,1,10,POR,CJ McCollum\mccolcj01,21.287,G,us,Lehigh University,2014,2018,341,29.2,17.2,3.0,2.9,0.9,0.3,.454,.476,.408,.842,22.2,.107
468,1987,NBA,2,39,PHI,Vincent Askew\askewvi01,21.119,G-F,us,University of Memphis,1988,1998,467,20.0,7.1,2.5,2.2,0.7,0.2,.479,.499,.300,.754,22.1,.113
469,2011,NBA,1,13,PHO,Markieff Morris\morrima02,21.299,F,us,University of Kansas,2012,2018,521,26.4,11.9,5.6,1.7,0.9,0.6,.451,.481,.338,.778,22.1,.077
470,1992,NBA,2,41,HOU,Popeye Jones\jonespo01,22.013,F,us,Murray State University,1994,2004,535,23.5,7.0,7.4,1.3,0.6,0.3,.447,.451,.281,.751,22.0,.084
471,2008,NBA,1,19,CLE,J.J. Hickson\hicksjj01,19.300,F-C,us,North Carolina State University,2009,2016,534,22.3,9.5,6.8,0.8,0.5,0.6,.505,.508,.000,.617,21.9,.088
472,2009,NBA,1,16,CHI,James Johnson\johnsja01,22.131,F,us,Wake Forest University,2010,2018,547,20.7,8.0,3.6,2.1,0.8,0.9,.481,.534,.299,.694,21.9,.093
473,2013,NBA,1,2,ORL,Victor Oladipo\oladivi01,21.059,G,us,Indiana University,2014,2018,366,33.4,17.4,4.5,3.8,1.7,0.5,.445,.483,.353,.800,21.9,.086
474,1986,NBA,1,10,SAS,Johnny Dawkins\dawkijo01,22.268,G,us,Duke University,1987,1995,541,27.5,11.1,2.5,5.5,1.1,0.1,.456,.471,.330,.857,21.8,.070
475,1989,NBA,1,1,SAC,Pervis Ellison\ellispe01,22.091,F-C,us,University of Louisville,1990,2001,474,24.5,9.5,6.7,1.5,0.6,1.6,.510,.513,.050,.689,21.8,.090
476,2008,NBA,1,3,MIN,O.J. Mayo\mayooj01,20.239,G,us,University of Southern California,2009,2016,547,30.9,13.8,3.1,2.9,1.0,0.3,.429,.459,.373,.820,21.8,.062
477,1997,NBA,2,47,POR,Alvin Williams\willial02,22.329,G,us,Villanova University,1998,2007,460,27.4,9.0,2.5,4.1,1.2,0.2,.421,.443,.313,.760,21.7,.082
478,2001,NBA,1,4,CHI,Eddy Curry\curryed01,18.209,C,us,,2002,2013,527,24.9,12.9,5.2,0.5,0.3,0.7,.545,.544,1.000,.642,21.7,.080
479,2010,NBA,1,8,LAC,Al-Farouq Aminu\aminual01,19.281,F,us,Wake Forest University,2011,2018,589,24.8,7.5,5.9,1.2,1.0,0.6,.421,.464,.336,.726,21.6,.071
480,2013,NBA,1,21,UTA,Gorgui Dieng\dienggo01,23.166,C,sn,University of Louisville,2014,2018,376,24.5,8.3,6.7,1.5,0.9,1.1,.506,.517,.328,.785,21.6,.112
481,1986,NBA,3,60,POR,Drazen Petrovic\petrodr01,21.243,G,hr,,1990,1993,290,26.4,15.4,2.3,2.4,0.9,0.1,.506,.520,.437,.841,21.5,.134
482,2002,NBA,1,24,NJN,Nenad Krstic\krstine01,18.341,C,rs,,2005,2011,419,25.2,10.0,5.4,0.8,0.4,0.7,.494,.495,.143,.730,21.5,.098
483,2007,NBA,1,7,MIN,Corey Brewer\breweco01,21.120,F-G,us,University of Florida,2008,2018,783,23.3,8.9,2.8,1.5,1.3,0.3,.425,.480,.283,.713,21.5,.057
484,2000,NBA,1,2,VAN,Stromile Swift\swiftst01,20.225,F,us,Louisiana State University,2001,2009,547,19.8,8.4,4.6,0.5,0.6,1.2,.473,.476,.074,.699,21.3,.095
485,1993,NBA,2,47,SAS,Chris Whitney\whitnch01,21.274,G,us,Clemson University,1994,2004,579,17.4,6.5,1.4,2.8,0.6,0.1,.395,.427,.361,.875,21.2,.101
486,1992,NBA,1,22,PHO,Oliver Miller\milleol01,22.085,C,us,University of Arkansas,1993,2004,493,23.0,7.4,5.9,2.2,0.9,1.5,.534,.541,.116,.639,21.1,.089
487,1985,NBA,1,21,PHI,Terry Catledge\catlete01,21.306,F,us,University of South Alabama,1986,1993,515,26.3,12.7,6.4,0.9,0.6,0.2,.485,.487,.094,.654,20.9,.074
488,1990,NBA,1,6,MIN,Felton Spencer\spencfe01,22.169,C,us,University of Louisville,1991,2002,640,19.2,5.2,5.4,0.3,0.4,0.8,.484,.484,.000,.658,20.9,.081
489,1998,NBA,2,53,DAL,Greg Buckner\buckngr01,21.286,G,us,Clemson University,2000,2009,570,19.1,5.0,2.8,1.3,0.8,0.2,.450,.496,.334,.757,20.9,.092
490,2008,NBA,2,36,POR,Omer Asik\asikom01,21.363,C,tr,,2011,2018,471,19.6,5.3,7.1,0.6,0.4,0.7,.528,.528,.000,.551,20.9,.109
491,2011,NBA,1,7,SAC,Bismack Biyombo\biyombi01,18.303,C-F,cd,,2012,2018,529,20.9,5.0,6.5,0.5,0.3,1.4,.513,.514,.000,.566,20.9,.091
492,1986,NBA,1,20,HOU,Buck Johnson\johnsbu01,22.171,F,us,University of Alabama,1987,1993,505,23.5,9.1,3.5,1.7,0.8,0.5,.488,.494,.113,.738,20.8,.084
493,2001,NBA,1,1,WAS,Kwame Brown\brownkw01,19.114,F,us,,2002,2013,607,22.1,6.6,5.5,0.9,0.5,0.6,.492,.493,.111,.570,20.8,.074
494,2002,NBA,2,53,MIA,Rasual Butler\butlera01,23.040,F-G,us,La Salle University,2003,2016,809,21.3,7.5,2.4,0.8,0.4,0.5,.403,.437,.362,.747,20.8,.058
495,2014,NBA,1,25,HOU,Clint Capela\capelca01,20.044,C,ch,,2015,2018,228,22.6,10.6,8.1,0.8,0.7,1.4,.629,.630,.000,.482,20.6,.193
496,2003,NBA,2,43,MIL,Keith Bogans\boganke01,23.050,G-F,us,University of Kentucky,2004,2014,671,21.6,6.3,2.7,1.3,0.6,0.1,.394,.442,.353,.716,20.4,.068
497,2005,NBA,1,19,MEM,Hakim Warrick\warriha01,22.361,F,us,Syracuse University,2006,2013,526,20.2,9.4,4.0,0.8,0.4,0.3,.490,.499,.191,.726,20.4,.092
498,2005,NBA,1,26,DET,Jason Maxiell\maxieja01,22.136,F,us,University of Cincinnati,2006,2015,618,18.4,5.6,4.2,0.4,0.4,0.8,.495,.496,.000,.564,20.3,.086
499,2009,NBA,1,13,IND,Tyler Hansbrough\hansbty01,23.240,F,us,University of North Carolina,2010,2016,428,16.9,6.7,4.2,0.4,0.5,0.2,.439,.442,.136,.738,20.2,.134
500,2013,NBA,1,4,CHA,Cody Zeller\zelleco01,20.270,C-F,us,Indiana University,2014,2018,312,22.5,7.9,5.6,1.3,0.7,0.7,.504,.506,.250,.732,20.2,.138
501,2013,NBA,1,13,DAL,Kelly Olynyk\olynyke01,22.075,C-F,ca,Gonzaga University,2014,2018,354,21.3,9.9,4.9,1.9,0.7,0.5,.481,.542,.371,.750,20.2,.128
502,2001,NBA,1,18,HOU,Jason Collins\collija04,22.213,C,us,Stanford University,2002,2014,735,20.4,3.6,3.7,0.9,0.5,0.5,.411,.414,.206,.647,20.1,.064
503,2001,NBA,2,42,SEA,Bobby Simmons\simmobo01,21.030,G-F,us,DePaul University,2002,2012,466,24.7,9.0,3.8,1.5,0.8,0.2,.437,.452,.396,.823,20.1,.084
504,1987,NBA,6,127,GSW,Sarunas Marciulionis\marcisa01,23.014,G,lt,,1990,1997,363,22.4,12.8,2.3,2.2,1.3,0.1,.505,.522,.369,.768,20.0,.118
505,1990,NBA,1,21,PHO,Jayson Williams\willija01,22.131,F-C,us,St. John's University,1991,1999,475,20.6,7.3,7.5,0.6,0.4,0.6,.440,.442,.125,.606,20.0,.098
506,2000,NBA,2,37,MIA,Eddie House\houseed01,22.051,G,us,Arizona State University,2001,2011,717,17.3,7.5,1.7,1.6,0.7,0.1,.409,.423,.390,.851,20.0,.077
507,2009,NBA,2,43,MIA,Marcus Thornton\thornma01,22.026,G,us,Louisiana State University,2010,2017,483,23.4,11.9,2.8,1.4,0.8,0.1,.425,.471,.358,.830,20.0,.085
508,1986,NBA,1,12,WSB,John Williams\willijo02,19.239,F-C,us,Louisiana State University,1987,1995,435,25.2,10.1,5.1,2.9,1.3,0.4,.451,.469,.225,.704,19.9,.087
509,2009,NBA,2,42,LAL,Patrick Beverley\beverpa01,20.353,G,us,University of Arkansas,2013,2018,302,28.6,9.4,4.1,3.4,1.3,0.4,.413,.457,.376,.767,19.9,.111
510,1986,NBA,1,7,DAL,Roy Tarpley\tarplro01,21.206,C-F,us,University of Michigan,1987,1995,280,26.7,12.6,10.0,1.0,1.1,1.2,.483,.487,.176,.744,19.8,.127
511,1994,NBA,1,7,LAC,Lamond Murray\murrala01,21.075,F,us,University of California,1995,2006,736,25.1,11.3,4.1,1.3,0.9,0.4,.430,.447,.360,.759,19.8,.052
512,2013,NBA,1,8,DET,Kentavious Caldwell-Pope\caldwke01,20.134,G,us,University of Georgia,2014,2018,388,30.8,12.0,3.4,1.7,1.2,0.2,.409,.462,.345,.786,19.8,.080
513,1998,NBA,1,23,DEN,Tyronn Lue\luety01,21.057,G,us,University of Nebraska,1999,2009,554,22.7,8.5,1.7,3.1,0.5,0.0,.437,.456,.391,.829,19.7,.075
514,2003,NBA,1,11,GSW,Mickael Pietrus\pietrmi01,21.144,G-F,gp,,2004,2013,557,21.5,8.3,3.1,0.8,0.7,0.4,.425,.495,.355,.665,19.7,.079
515,1994,NBA,2,30,MIN,Howard Eisley\eisleho01,21.212,G,us,Boston College,1995,2006,786,20.4,6.5,1.7,3.5,0.7,0.1,.407,.434,.350,.827,19.5,.058
516,1996,NBA,1,16,CHH,Tony Delk\delkto01,22.155,G,us,University of Kentucky,1997,2006,545,21.5,9.1,2.5,1.9,0.8,0.1,.408,.436,.343,.769,19.5,.080
517,2005,NBA,2,50,BOS,Ryan Gomes\gomesry01,22.306,F,us,Providence College,2006,2014,487,27.6,10.1,4.6,1.5,0.7,0.2,.445,.473,.349,.799,19.4,.069
518,1995,NBA,2,34,GSW,Andrew DeClercq\declean01,22.152,F-C,us,University of Florida,1996,2005,587,16.8,4.8,4.2,0.6,0.7,0.5,.507,.507,.000,.621,19.3,.094
519,2001,NBA,2,40,SEA,Earl Watson\watsoea01,22.021,G,us,University of California Los Angeles,2002,2014,878,22.2,6.4,2.3,4.4,1.0,0.2,.411,.449,.324,.703,19.2,.047
520,2005,NBA,2,37,LAL,Ronny Turiaf\turiaro01,22.172,F,mq,Gonzaga University,2006,2015,473,17.0,4.7,3.7,1.3,0.4,1.3,.533,.535,.000,.636,19.2,.115
521,2005,NBA,2,49,WAS,Andray Blatche\blatcan01,18.315,F,us,,2006,2014,564,22.1,10.1,5.4,1.4,0.9,0.8,.467,.478,.237,.725,19.2,.074
522,2007,NBA,1,26,HOU,Aaron Brooks\brookaa01,22.170,G,us,University of Oregon,2008,2018,645,20.8,9.7,1.7,3.0,0.6,0.1,.413,.442,.370,.837,19.2,.069
523,1985,NBA,1,6,SAC,Joe Kleine\kleinjo01,23.171,C,us,University of Arkansas,1986,2000,965,15.2,4.8,4.1,0.6,0.3,0.3,.453,.455,.271,.794,19.1,.062
524,1987,NBA,3,52,CLE,Donald Royal\royaldo01,21.036,F,us,University of Notre Dame,1990,1998,504,16.8,6.3,2.8,1.0,0.5,0.2,.473,.477,.000,.770,19.1,.109
525,1985,NBA,1,15,DEN,Blair Rasmussen\rasmubl01,22.223,C,us,University of Oregon,1986,1993,532,21.4,9.6,5.7,0.9,0.4,0.9,.472,.473,.257,.767,19.0,.080
526,1989,NBA,2,43,CLE,Chucky Brown\brownch01,21.124,F,us,North Carolina State University,1990,2002,694,17.2,5.9,3.1,0.8,0.3,0.3,.491,.499,.227,.699,19.0,.076
527,1993,NBA,2,30,WSB,Gheorghe Muresan\muresgh01,22.142,C,ro,,1994,2000,307,21.9,9.8,6.4,0.5,0.6,1.5,.573,.574,.000,.644,19.0,.136
528,2009,NBA,2,37,SAS,DeJuan Blair\blairde01,20.069,F-C,us,University of Pittsburgh,2010,2016,424,16.6,6.8,5.1,0.8,0.7,0.3,.524,.526,.000,.608,19.0,.129
529,2006,NBA,1,1,TOR,Andrea Bargnani\bargnan01,20.250,F-C,it,,2007,2016,550,28.7,14.3,4.6,1.2,0.4,0.9,.439,.470,.354,.824,18.9,.057
530,1997,NBA,2,54,SEA,Mark Blount\blounma01,21.213,C,us,University of Pittsburgh,2001,2009,605,23.1,8.2,4.6,0.8,0.5,0.8,.504,.507,.359,.723,18.8,.065
531,2008,NBA,2,31,MIN,Nikola Pekovic\pekovni01,22.180,C,me,,2011,2016,271,24.9,12.6,6.7,0.7,0.5,0.6,.518,.518,,.760,18.8,.134
532,1987,NBA,1,23,SAS,Greg Anderson\andergr01,23.005,F-C,us,University of Houston,1988,1998,680,20.6,7.3,6.2,0.6,0.7,0.9,.492,.494,.087,.557,18.7,.064
533,1997,NBA,1,8,GSW,Adonal Foyle\foylead01,22.114,C,vc,Colgate University,1998,2009,733,17.8,4.1,4.7,0.5,0.4,1.6,.477,.477,.000,.499,18.7,.069
534,1998,NBA,1,19,MIL,Pat Garrity\garripa01,21.310,F,us,University of Notre Dame,1999,2008,552,20.0,7.3,2.6,0.8,0.4,0.2,.417,.434,.398,.806,18.7,.081
535,2008,NBA,1,11,IND,Jerryd Bayless\bayleje01,19.315,G,us,University of Arizona,2009,2018,552,21.4,8.5,2.1,2.8,0.6,0.1,.414,.438,.366,.824,18.7,.076
536,2012,NBA,1,2,CHA,Michael Kidd-Gilchrist\kiddgmi01,18.280,F,us,University of Kentucky,2013,2018,357,26.7,9.1,5.9,1.2,0.7,0.7,.477,.481,.194,.707,18.7,.094
537,2012,NBA,1,14,MIL,John Henson\hensojo01,21.188,C-F,us,University of North Carolina,2013,2018,391,20.4,7.9,5.5,1.1,0.5,1.5,.541,.544,.077,.572,18.7,.113
538,2007,NBA,1,16,WAS,Nick Young\youngni01,22.032,G-F,us,University of Southern California,2008,2018,716,22.9,11.4,2.0,1.0,0.6,0.2,.418,.446,.376,.836,18.6,.054
539,2007,NBA,2,35,SEA,Glen Davis\davisgl01,21.183,F-C,us,Louisiana State University,2008,2015,514,21.1,8.0,4.4,0.9,0.7,0.3,.447,.451,.182,.700,18.6,.082
540,1990,NBA,2,47,PHI,Derek Strong\stronde01,22.144,F,us,Xavier University,1992,2001,456,18.7,6.8,4.9,0.6,0.4,0.2,.430,.436,.180,.786,18.5,.104
541,2000,NBA,1,10,ORL,Keyon Dooling\doolike01,20.056,G,us,University of Missouri,2001,2013,728,19.4,7.0,1.3,2.2,0.6,0.1,.416,.443,.349,.799,18.5,.063
542,2007,NBA,2,37,POR,Josh McRoberts\mcrobjo01,20.125,F,us,Duke University,2008,2018,433,19.1,5.4,3.9,2.1,0.5,0.4,.463,.514,.340,.705,18.5,.107
543,2010,NBA,1,2,PHI,Evan Turner\turneev01,21.245,G,us,Ohio State University,2011,2018,613,27.9,10.2,4.8,3.5,0.8,0.3,.433,.456,.301,.788,18.5,.052
544,2009,NBA,1,12,CHA,Gerald Henderson\hendege02,21.204,G,us,Duke University,2010,2017,535,25.9,11.2,3.2,1.9,0.7,0.3,.440,.460,.327,.793,18.3,.063
545,2009,NBA,1,23,SAC,Omri Casspi\casspom01,21.008,F,il,,2010,2018,552,20.7,8.0,4.1,1.2,0.6,0.2,.451,.497,.369,.678,18.3,.077
546,2011,NBA,1,29,SAS,Cory Joseph\josepco01,19.312,G,ca,University of Texas at Austin,2012,2018,446,20.8,7.0,2.4,2.6,0.7,0.2,.450,.481,.329,.765,18.3,.095
547,1993,NBA,1,25,CHI,Corie Blount\blounco01,24.183,F,us,University of Cincinnati,1994,2004,644,15.4,3.6,4.2,0.7,0.5,0.4,.471,.475,.115,.587,18.2,.088
548,1998,NBA,1,13,ORL,Keon Clark\clarkke01,23.075,F-C,us,University of Nevada Las Vegas,1999,2004,353,22.6,8.2,5.9,0.9,0.5,1.6,.500,.503,.053,.645,18.2,.110
549,1999,NBA,1,23,LAL,Devean George\georgde01,21.310,G-F,us,Augsburg College,2000,2010,630,18.5,5.6,3.1,0.9,0.7,0.4,.392,.421,.343,.721,18.2,.075
550,2005,NBA,1,23,SAC,Francisco Garcia\garcifr01,23.185,F-G,do,University of Louisville,2006,2015,549,21.6,7.9,2.6,1.4,0.8,0.7,.427,.484,.357,.799,18.2,.074
551,1985,NBA,4,84,ATL,John Battle\battljo01,22.227,G,us,Rutgers University,1986,1995,612,17.8,8.7,1.3,2.1,0.4,0.1,.464,.474,.273,.793,17.9,.079
552,1986,NBA,1,5,NYK,Kenny Walker\walkeke01,21.308,F,us,University of Kentucky,1987,1995,448,20.2,7.0,4.0,0.7,0.5,0.7,.485,.489,.206,.749,17.9,.095
553,1985,NBA,1,16,DAL,Bill Wennington\wennibi01,22.059,C,ca,St. John's University,1986,2000,720,13.5,4.6,3.0,0.6,0.3,0.3,.459,.463,.139,.787,17.7,.087
